,Restaurant Name,Review ID,Date,Content,Rating
7779,Maggie Jones's,645028129,January 2019,"Our whole family was delighted with the staff here - Patrice and Sam were fun, engaging, and made us feel welcome. The environment is very cozy - warm, nice lighting, comfortable room. We had the duck liver pate and a tart to start and were also served fresh cut vegetables. All five of us enjoyed our dinners which can best be described as yummy comfort food. I highly recommend this restaurant for couples, friends or family.",5.0
7780,Brasserie Vacherin,657047412,March 2019,Booked here last minute as hotel was poor and made the right choice. Three of us had great service and excellent food.,5.0
7781,Brasserie Vacherin,660323971,March 2019,It feels like a little bit of Paris. A traditional French style interior with very comfortable seating.,5.0
7782,Brasserie Vacherin,659914274,March 2019,I come here quite a lot and as always the food is very nice. Would always recommend this place and if you like to dance come along on Friday and Saturday evenings and you get that thrown in too!!,4.0
7783,Brasserie Vacherin,660587920,February 2019,Went with a voucher and we were greeted with a big smile. The food,4.0
7784,Brasserie Vacherin,660861875,March 2019,"We had an amazing night last night, great food, wine and atmosphere. We had good service and didn’t have to wait for anything.",5.0
7785,Maggie Jones's,393840515,July 2016,"Had a chance to have dinner again in this place that I discovered years ago. Same as it was.. The venue is very particular and if you love high tech or very modern restaurant, skip it.. (would not be surprised that the building that shelters the restaurant was already built centuries ago) the food and the service are very good. Had a mouthwatering vegan special and it was just great.",5.0
7786,Maggie Jones's,394731531,July 2016,went here on a warm night in july . food good but not excellant loved the house wine which was a large bottle and only pay for what you drink. tables benches not that large or comfortable but woulkd go back as fun,4.0
7787,Maggie Jones's,395577889,November 2015,"I've been coming to Maggie Jones for 20 years, with friends, for business lunches and for romantic dinners. The menu has remained the same all this time - home cooked, high quality traditional hearty fare, focused particularly on roasted meat and salmon. Go careful with the side veg, you will always order more than you can eat because the food is so hearty. A nice touch is the nibbles to start - crudités with a tangy dip and a thick cut farmhouse bread and butter before the main event which could be roast chicken, rack of lamb or salmon with hollandais. The puddings are traditional and hearty too - eg crumble or burnt cream (creme brûlée). House wine is served in magnums and you are charged for what you drink - easy to drink the whole magnum when you're with friends!",4.0
7788,Brasserie Vacherin,660622412,March 2019,Ok I took my family here for a lunch.,1.0
7789,Maggie Jones's,394732079,July 2016,"This restaurant is one block removed from Kensington High street (about a block or two north of the Whole Foods on Kennsington ) It is a restaurant that you would have to know about because you will not just pass it. There is some construction in front of the restaurant which detracts from the look of the street. But the restaurant interior definitely met all my expectations of a quaint English restaurant. Each of the three floors is decorated with lots of wood accents that seem to just fit the style and the mood. Each floor has a small number of beautifully crafted smooth pine tables each accented with tall elegant candles. We had a a reservation for a group of 7 and sat at a wide table with ample room on the first floor. Our waiters were wonderful and took the time to explain the ingredients in each of the dishes. The menu is comprised of many English specialties and everything is priced a la carte. Bread and vegetable sticks are served to the table. We ordered a variety of appetizers and vegetables--liver pate, melted stilton cheese, asparagus, cauli-flower with cheese, and chips and all were delicious. The rack of lamb was scrumptious, juicy and tender, and cooked the way we requested. The chicken pot pie with artichoke was another meal hit--nice flaky pastry and a tasty pot pie sauce. With drinks, meal and dessert my husband my bill came to about $120 dollars but you can definitely spend less! You'll truly enjoy the meal and the ambiance!",5.0
7790,Maggie Jones's,391368557,June 2016,"Best place to go for an proper english lunch, i ordered the Wales lamb which was excellent and the service was tipp topp.The deocoration is old and cosy which adds on to a wonderful experience.",5.0
7791,Maggie Jones's,404011853,June 2016,"Superbly quaint restaurant with a rural theme (straw and buckets hanging from the ceiling). The onon soup and spinach quiche were good, huge creamed fish pot, topped with mashed potatoes was excellent.",4.0
7792,Maggie Jones's,402654245,July 2016,Lots of ambiance in this little restaurant. Excellent traditional food; friendly wait staff. Off the beaten path.,4.0
7793,Maggie Jones's,393950381,July 2016,"For our last night in London, my family wanted something special but close to our hotel in the Kensington area. Tripadvisor had not failed me since we had been in Europe so we chose Maggie Jones. The decor is very inviting on the outside with the cheerful flower boxes and a bit dark and intimate on the inside. We were seated upstairs which was quiet and great for reviewing our trip. The chicken and avocado starter was delicious. I had the pork shoulder which was tender and flavorful and my sister had the special salmon and crab parcel which was so good! Five adults shared 3 desserts--the chocolate pot, the burnt cream and apple crumble--the first two being our favorites. I highly recommend this gem off the beaten path.",5.0
7794,Holy Smoke,567092392,March 2018,Went on a Saturday in March for lunch with my mum and brother. The set menu is small but absolutely superb. The French onion soup is the best I've ever tasted and all of us agreed the meal was top notch. Atmosphere was also v special.,5.0
7795,Maggie Jones's,397505937,June 2016,"I was truly amazed with my two visits to Maggie Jones. The food is outstanding, in fact, it was better than any of the French restaurants I visited in Paris by leaps and bounds.",5.0
7796,Maggie Jones's,405074772,April 2016,"The ambience and feeling of this little restaurant cannot be described. Our service was excellent, our food was even better, but the atmosphere, takes you somewhere else! We had a salmon, the mushy peas, and some other veggies. Everything was excellent! It's our new place to go when visiting London!",5.0
7797,Holy Smoke,567449515,March 2018,"Hats off to Cameron and his team. Not only one of the warmest welcomes and delightful service but the food is simply terrific. Soft blues in the back ground, warm surroundings, great service made a wonderful contrast to another dinner the night before (in a much 'trendier but horrible dining experience). The prices are very reasonable considering all the superlatives. We need more restaurants like this. Holy smoke was rated londons best restaurant a few years back and to be frank they're still right up there!",5.0
7798,Holy Smoke,568511440,March 2018,"I booked this restaurant back in December as a Christmas present for my husband. I had read so many reviews that, like the latest blockbuster movie, I began to wonder as the time for our visit approached whether the hype was over done. Just returned following the mist amazi g evening and have to say that no it is not ovwrhyped and yes, it is as good as the recommendations suggest. Thank you Cameron and staff for pricing me right. Delicious food, great service, highly recommended.",5.0
7799,Holy Smoke,568675452,March 2018,From the welcome to the goodbye this was such a lovely evening in very cute surroundings topped off by a lovely meal. It's a shame there are not more of these little outposts run by passionate people than the big chains. Bravo!,5.0
7800,Holy Smoke,569110350,March 2018,"We were a party of 11 and for that we had the restaurant to ourselves which was very relaxing. Lovely food, great atmosphere and friendly service. Thoroughly recommended.",5.0
7801,Holy Smoke,569052925,March 2018,"I accidentally came across this restaurant, from the hostess at the door to the manager this place offers 5star service. Th food is very well portioned and well presented. The prices are very reasonable for this quality of food. Hi",5.0
7802,Holy Smoke,569289325,October 2017,"I do not understand how this place is one of the best restaurants in Wimbledon. There is drab atmosphere and the portions are small. Of course, if you are one of the diner's looking for these ""upmarket"" experiences (expensive but small portions), you will probably enjoy it here. Service however, was very attentive and friendly.",2.0
7803,Maggie Jones's,646375586,December 2018,"Wow wow wow! What a memorable adventure awaits customers when you step into this unusual restaurant . Just like Alice in Wonderland. Food is fantastic, staff excellent and so charming and the decor left us all speechless. Our hosts enlightened us with the historical royal background stories which explained many wonderful features. A special evening awaits all visitors.",5.0
7804,Maggie Jones's,647113518,January 2019,Excellent food.,5.0
7805,Maggie Jones's,376986536,May 2016,My husband and I have stayed a few days in London and found this small but very quaint restaurant just off Kensington High Street.,5.0
7806,Maggie Jones's,645837630,January 2019,"Had a delicious meal here, a beef casserole with mango and a really good crème brulee. The wine distribution is very interesting. They offer you a magnum of wine for your table and measure what you have drunk at the end. Saved waiting for refills.",5.0
7807,Maggie Jones's,377670591,October 2015,What wonderful surroundings and so nicely done out. The service was really good and the food was awesome!,5.0
7808,Maggie Jones's,374462402,May 2016,"Good British food, well done, in a comfortable setting. Nice, friendly service. I will definitely go back and probably regularly. Only downside were the prices but quality will cost you sometimes. I highly recommend.",5.0
7809,Maggie Jones's,649001638,January 2019,"Had a very enjoyable business lunch; the restaurant is very cosy and intimate, with lit candles helping to make it a lovely atmosphere.",4.0
7810,Maggie Jones's,377989033,May 2016,"We went here after reading great reviews and it was a good decision. We loved the dark, candlelit and eclectic decor including vintage kit hanging from the ceiling. We had a cozy corner upstairs and it was the perfect setting for a long chat with a sibling I hadn't seen for years.",4.0
7811,Maggie Jones's,379875961,June 2016,"We visited Maggie Jones several times and always wanted to write a review, glad we made it now. Great, cosy and friendly restaurant, super cute decorations which makes it appear a little romantic. Food is very good, price value is there and the best, they allow dogs! Try the lamb roast on Sundays - a must! Will be back soon.",5.0
7812,Maggie Jones's,380770492,June 2016,"Dined at Maggie Jones this week with my wife, daughter and son-in-law - selected on the basis of trip advisor. I'm afraid I just cannot provide any truly positive feedback. Obviously it is pitched at ""hearty English food"" with a broad selection of roasts and traditional pie. The decor is interesting and welcoming. Starters of mushroom soup were adequate without being particularly interesting, onion tart has no discernible onion either in texture or flavour - quite band. For main courses we were 2 x venison and 2 x roast pork shoulder. The pork was adequate - standard sunday roast and vegetables overcooked, with watery mash. Mash could have been spiced up with virtually anything - truffle oil, garlic, parmesan you name it.. but no. The venison was much anticipated but was left largely untouched by both - it had a particularly bitter taste that rendered it inedible and all agreed was unlike any venison ever tasted (not in a good way..). Waiter cleared without commenting that the food was largely untouched by all and we were not in the mood to comment - mea culpa. Only one had a desert which was standard apple crumble with custard - as advertised - nothing ""special"" i.e. little if any cinnamon etc. Apple, sugar and custard - there you have it. A small but targeted wine list largely consisting of French wines and some New World. Waiter was friendly, efficient and disinterested in our dining experience. Overall - sort of food we would expect for Sunday Lunch in a reasonable pub (with the exception of the venison which was well below standard). Dining for four people, one bottle of pleasant wine - approx 210 pounds.",2.0
7813,Maggie Jones's,388821552,July 2016,This is one of the best restaurants in London. If you are visiting London you need to eat dinner here. Fantastic restaurant and excelent food!! We had lamb and it was perfect cooked!!,5.0
7814,Maggie Jones's,386674672,June 2016,"A bit tight and not very airy but nice British food and lots of character. A good place in the winter. The entire area around it is being rebuilt, though. I hope it doesn't get impacted",4.0
7815,Maggie Jones's,649547451,October 2018,"We loved this spot. It's kitcschy, quaint, and the food was fantastic. It's a bit cramped and can get busy, but our meals were delicious, especially while fighting jetlag.",4.0
7816,Maggie Jones's,388072165,June 2016,"Having visited the restaurant 3 years ago, we were keen to re-visit this character filled eating place. We arrived on spec and management went of its way to find us a table. The staff were very attentive and more than satisfied my dietary coeliac requests. The food was hot and so tasty, leaving me sad to have finished. Will definitely be returning!!",5.0
7817,Maggie Jones's,649668403,February 2019,"In the middle of London, this little gem is an amazing place for discovery the British gastronomy.",5.0
7818,Maggie Jones's,391206510,June 2016,"While wandering around Kensington Gardens we stumbled onto this lovely little restaurant ""Maggie Jones's"". The food is delicious...great wine list and not expensive at all. The restaurant itself is decorated in the most beautiful old scrubbed pine tables and all of the crockery is mismatched but just looks so good. I have been back twice now and it was just as good the second time. Will become a regular on every London visit.",5.0
7819,Maggie Jones's,649728756,January 2019,We found this place by accident but it was wonderful! The food was great and the service was really exceptional. We felt like members of the family after our meal,5.0
7820,Maggie Jones's,649898219,January 2019,"We were squeezed into a small private both and from there enjoyed a fantastic evening - really well cooked, tasty English food (prawn cocktail, liver pate, steak and kidney pie, calves liver, each of lamb) which on a cold, snowy night was just perfect. We drank lots of the delicious house white and enjoyed ourselves hugely - helped by the fabulous ambiance and wonderful and highly engaging staff who entertained us with tales of the restaurant’s past. We can’t wait to return!",5.0
7821,Portobello Ristorante,417600697,November 2015,I'm italian. ..and quite piky for food,4.0
7822,Portobello Ristorante,424217105,October 2016,"I was taken to Portobello by a friend. The food was fantastic, the ambience agreeable, and the service charming. This was easily the best Italian food in Notting Hill. We shard a wood-fired pizza, along with the house white wine which was excellent. We then shared a grilled wild sea bass. The waiter was extremely friendly and helpful, helping us to select our fish and reassuring us that the fish was indeed wild and that every trawler was tagged so that they knew which boat had caught every fish. We ordered some roast potatoes to accompany the fish, which was perfect. The lemon and olive oil sauce on the fish was quite delicious. Really a very enjoyable dining experience, and we were fortunate in that we were able to sit outside. A faultless dining experience, which I highly recommend. I will be back!",5.0
7823,Portobello Ristorante,426413372,October 2016,"I have to say, I think 2.5 hours for a main course plus a cup of tea is an all time record! Just as well we were not in a hurry! My salmon was tepid, my friend's not. But it's not great when your vegetables end up heating your main course.",3.0
7824,Portobello Ristorante,431615047,October 2016,I went to Portobello Ristorante on the advice of the hotel concierge. I had just arrived in London after an exhausting three week trip to Cameroon. I was in the mood for something simple but elegant. Protobello Risotrante certainly delivered. I was alone and they immediately sat me at a high table and stool across from the kitchen. I love to watch chefs work so that was a plus.,5.0
7825,Holy Smoke,579826352,May 2018,"we went for lunch , without booking in advance. the place is quite small, with 5-6 tables inside. the food it't really nice and there is a set menu to choose from (2 or 3 courses).however, no kids highchairs and the waiting time was a bit too long (considering we were with a toddler). so a good option, if you go out with friends or a date to have enough time to chat and enjoy food and drinks.",4.0
7826,Maggie Jones's,367804239,April 2016,"Just off Kensington High Street is this unusual eatery. The building itself is old and wood lined, coupled with the low level lighting, wooden benches and Victorian objects it's like stepping back in time. If Dickens were at the next table you wouldn't be too surprised. Named for Princess Margaret - her alias when she wanted to book a table- this restaurant sells traditional English food with a French twist. The menu is fairly short but added to with daily specials. A hidden gem.",4.0
7827,Maggie Jones's,366924517,March 2016,Hard to do better for a tasty good value Sunday lunch..if anything the starter portions of delicious pate are over generous..a lunch on its own..loved it and will definitely be going back to try the regular menu,4.0
7828,Portobello Ristorante,430779963,October 2016,Fabulous restaurants serving excellent food ! The pizzas we had were excellent. The service is impeccable and friendly and the atmosphere of the restaurant is very nice as well. I would definitely recommend this place !,5.0
7829,Maggie Jones's,367447456,April 2016,"Came here after a friend recomendation and, intrigued by the pictures on the website we had to try it. Maggie Jones is only 5 min away from Fashionable High street Kensington and Notting Hill but when you enter you travel in space and time to a quaint countryside taver from 1900. Environment is surreal and we had fun litterary looking around us while we were waiting for the food. We were a large group of 10 so we we had to take the set menu for 3 courses each. I wanted to trust Maggie so I opted for Maggie's tart of the day as a starter and Maggie's fish pie as a main. The tart, spinach, cheese, eggs and onion was very good and also a very good portion as a starter. The Fish Pie was againa very big portion and expecially the mashed potato was extremely delicious. All the mains came with lots of veggies on the side included in the prices. Big portions plus extra veggies meant that we all really struggled to finish the food on the table. As a dessert I went for the cream Brule'. Nice crunchy texturized top and creamy underneath. According to my girlfriend the Lemon sorbet wasn't the best she ever had in terms of flavour but still very enjoyable.",5.0
7830,Maggie Jones's,371383226,May 2016,"Have eaten here a couple of times and have never been disappointed. The menu is varied with a good choice of specials. For mains my wife had the salmon, I had the rack of lamb and my daughter had the medallions of venison from the "" specials"" menu. What made the meal ""5 star"" was the level of service which was exceptional. The staff were attentive without being too overpowering and all had a great sense of humour. A delightful experience for the family.",5.0
7831,Maggie Jones's,371250042,May 2016,What a place! What a food! What a staff! Loved it! Guineafowl - highly recommended. Beautiful food in a beautiful location,5.0
7832,Maggie Jones's,373037696,May 2016,"What a wonderful dining experience, food excellent, staff fantastic. You will not be disappointed. I have Sea Bream and it was fresh and very meaty. My husband had Steak and Kidney Pie, and it was full of meat and no fatty bits. Anyone visiting the UK, a must place to visit for a typical English Cuisine.",5.0
7833,Maggie Jones's,370871149,May 2016,What a wonderful dining experience. A throwback to another time but with delicious food and attentive/friendly service. We didn't have a reservation but they were able to fit us in if we could be done by 8 p.m. (no problem). Loved the stuffed chicken with bread gravy (didn't know what that was but it was wonderful). Great bread as well and reasonable house wine by glass. Will definitely return on next London visit.,5.0
7834,Maggie Jones's,374455572,May 2016,"My wife and I had lunch here on 12 May. The food and service were excellent. She had a seafood dish from the set luncheon menu, and I had the grilled chicken. Both dishes were perfectly cooked and well presented. The vegetables were also excellent. The Apple Crumble for pudding is marvelous.",5.0
7835,Maggie Jones's,371563175,May 2016,Took a friend for a birthday treat use to go on a regular basis many moons ago but wasn't disappointed,5.0
7836,Maggie Jones's,373938111,May 2016,"We became regular visitors in this place as its always very welcoming. Great food, friendliest staff and lovely atmosphere. Will be back for sure! Love it.",5.0
7837,Holy Smoke,580023412,May 2018,"We live close by and had heard great comments about Holy Smoke from friends and neighbours, so decided to try it. It's easy to miss the place, a plain black façade across from the dentist's and next door to the butchers'. Parking places across the road are few and only 1 hour max, so parked at Waitrose, as the restaurant website recommends, and from there it's a 2 minute walk.",5.0
7838,Holy Smoke,580971022,February 2018,"This is a small piece of food heaven. The founder is a true food lover, works tirelessly himself to ensure everything is perfect and each dish is clearly made with love and attention. With only a small number of covers each night it is a marvel that this place can survive at the prices charged. You will be hard pressed to find any place in London with better value for money than this.",5.0
7839,Maggie Jones's,664847523,April 2019,What a lovely restaurant. The food was perfect the service amazing. I can not recommend this place enough. Especially Patrice who really couldnt have done enough or more to make the whole experience one I shall remember forever. A winning smile and warm personality from Patrice raised my experience from good to outstanding. Highly recommend,5.0
7840,Maggie Jones's,661071137,March 2019,Really out of the way. Uber driver had difficulty finding this wonderful restaurant. This is our third visit and it is even better than before. The sevice is with a smile and some comedy. So welcoming and pleasant.,5.0
7841,Maggie Jones's,662441301,March 2019,"The restaurant was able to accommodate us in the basement last minute on a Friday night. Great atmosphere - very cosy, relaxed restaurant - if a little on the dark side, that I had to shine a light on my food to see what I was eating!",4.0
7842,Maggie Jones's,661082877,March 2019,I stopped for lunch. I arrived a bit early to greeted by Chrissy.. Chris is a breath of fresh air. What a joy.,3.0
7843,Holy Smoke,586136375,June 2018,"Amazing flavours, easy hospitality, superb wine. Small and cosy and very friendly. Salmon and venison as I've never tasted before. Great place for a first date, except maybe the art's a bit 70s, though that'll get the conversation started. The owner is a pro and a nice guy doing things just a bit differently and it works brilliantly. Great value too. Exceptional might be a better title come to think of it.....",5.0
7844,Maggie Jones's,665356090,March 2019,Love this placing and have been coming here on and off for over 20 years,4.0
7845,Portobello Ristorante,438000895,November 2016,"This is a serious Italian destination place. From the moment you step in av warm friendly approach from manager or owner. Staff prepared, friendly fun and attentive. The food is prepared with love passion and quality ingredients. A real Italian experience all around with incredible staff in a warm and cosy ambient. I've been in several occasion and enjoyed sit outside too. FANTASTIC!",5.0
7846,Portobello Ristorante,439505475,October 2016,I am Italian and I have discovered Portobello about 3 years ago and since then me and my partner enjoy coming back to this place whenever we wish to celebrate a very special occasion and are keen to eat authentic Italian seafood dishes ( they do pizza as well but I only go there for seafood really),4.0
7847,Portobello Ristorante,443080910,December 2016,"I was taking a valued member of staff out for lunch. I wanted to take her somewhere close by, not too intimidating and where she would, most of all, enjoy the food. I have been here before and I have reviewed the Restaurant some years ago. The place seems to get better and better. The outdoor part of the place is now enclosed so you can comfortably sit outside in the winter. My main course of fillets of sea bream was the best bit of fish I have tasted all year. The Tiramisu better than anything I have tasted in Italy. All the staff are willing to help, nice to the children and nothing is too much trouble for the. I must go back soon, this is a really lovely place and I leave with a smile on my face every time I visit.",5.0
7848,Portobello Ristorante,447220795,August 2016,Delicious melanzane parmigiana and super good pizza with truffle oil.,5.0
7849,Portobello Ristorante,447961373,December 2016,A piece of Italy in Portobello. Everything good but too plentiful. The staff very friendly. One of the best restaurant in this part of London.,4.0
7850,Portobello Ristorante,448891422,December 2016,After a delayed flight and fast cab in order to reach the restaurant as we did not have another day to dine we reqlly enjoyed!! What an amazing italian food and wine.. The rissotto with truffles highly reccommended!!!!! The staff was a bit tired and not smiley but I guess it was due to the late arrival before closing! Though we really enjoyed our dinner and certainly will go back!!,4.0
7851,Brasserie Vacherin,667915883,April 2019,I like this place. Spent a nice time with my friends. Nice food. Friendly staff. Great drinks.,5.0
7852,Brasserie Vacherin,668685929,April 2019,"We really enjoyed a cosy night the food was fab we will definitely go to the restaurant again. As we live local it's nice to go somewhere that we can walk, we would recommend the seabass, wine was excellent the also do a really nice pale ale, also the waiters were very friendly and helpful , really nicev soft jazz playing in the background, but not too loud you still hear . We will definitely come here for special occasions with the family .",5.0
7853,Brasserie Vacherin,669673973,April 2019,"Visited Sutton, Surrey Bistro, 25/04. Wonderful afternoon, looked after by Elstin (Apologies if spelling wrong). Extremely attentive but not overly so, excellent meal, presentation and well cooked and served. Fixed Prix offer has 4 options for each course, but great value. Returned home and purchased another voucher for a return visit sooner rather than later. Totally impressed from walking to leaving the Bistro Thank you.",5.0
7854,Brasserie Vacherin,667915855,April 2019,Lovely atmosphere!Amzing and welcoming waiters.,5.0
7855,Maggie Jones's,360720601,March 2016,"Managed to get large table upstairs. - little cramped with a little too much furniture but very cosy, good food and friendly service. Every one ( group of 7 ) enjoyed their food and the great magnums of wine.",4.0
7856,Maggie Jones's,362067810,April 2016,Dined here on recommendation. Guinea fowl was very good and came with a tasty jus. Chicken pie was also very good. Setting is a bit crowded and stuffy. Service was fine. Meal was excellent value.,4.0
7857,Maggie Jones's,364650691,April 2016,"Maggie Jones is a bit of an institution and I have eaten there regularly albeit infrequently for some time. It has a beautiful French country cottage interior, and tables on 3 levels. Personally I prefer to sit upstairs but they are all lovely. Maggie Jones is not cheap, but nor is it ridiculous. It is certainly fair for the standard of the food, drink and service. For 2 people having starters, mains, and a bottle, you're looking at about £120 with the service charge included. I have never felt the need to take this off. One of my favorite restaurants in London. The French Onion soup and the Steak and Kidney pie are particularly good!",5.0
7858,Maggie Jones's,363084326,October 2015,Great British Food and wines Wine is served in magnums and what you drink is measured by a wooden ruler. Confess never required the ruler. Pies are amazing and decor is so interesting called Maggie Jones because it was favourite haunt of Princess Margaret and Antony Snnoden Jone (so we are told ),5.0
7859,Maggie Jones's,365391469,March 2016,Love it. It's a bit dark but has lots of character and excellent British food. A favorite with the locals.,4.0
7860,Maggie Jones's,365109284,April 2016,We booked Maggie Jones as we heard it was a sister to the La Poule Au Pot. We had birthday lunch with our family for 8 on the large table as you enter. The service was very good as was all the food and wine.,5.0
7861,Maggie Jones's,366440676,April 2016,"Overall very good food, but there are a few details that bring this place up in my list:",4.0
7862,Maggie Jones's,362321290,April 2016,"We stumbled upon this adorable restaurant a week ago. Loved every moment of our dinner! The atmosphere is simply everything I would want in a restaurant. Very caring, polite and FUN staff! I would recommend the starter whole artichoke if you love artichoke and as a pescetarian, I adored my grilled sea bass. Great food & wine; fantastic decoration, just happy to have discovered this place.",5.0
7863,Brasserie Vacherin,671324454,May 2019,"Visited Brasserie Vacherin for breakfast with my wife. The service was very slow, it took over an hour for the meal to arrive only for the order to be incorrect. The waitress failed to write down our order and ended up giving our meal to the neighbouring table, saying to them that she got their order incorrect and that they can have our meal plus theirs as a result of her error. We had to wait for a further half hour for our meal to arrive. To our surprise, our bill included a service charge. Will certainly not be returning.",1.0
7864,Brasserie Vacherin,673076839,April 2019,"I have been to this restaurant many times long before I was pregnant, and now my little one is 2+. Their dishes and service keeps improving these years. My husband and I enjoyed eating out a lot and Brasserie Vacherin is often one of the few that came to our mind first if we want to do it locally. There are lots to choose from their menu, but since I went there often enough I tried most of them and I liked them a lot. And I didn't know they are also baby/kids friendly until I brought my little one there since he was newborn. The restaurant can be quite busy sometimes but since I try to avoid having my LO disturbing other customers, I often go there in non peak hour these days. Waiters there are absolutely friendly and helpful. What I like it very much is there long opening hours which works perfectly for me and my LO's meal/nap schedule.",4.0
7865,Maggie Jones's,366678659,April 2016,We were recommended to this place by a coworker and it did not disappoint. Great fun atmosphere with terrific service. The Avocado and Crab salad is one of the best salads my wife and I have ever tasted. The Lamb chops were to die for.Excellent night out that wont break the bank.,5.0
7866,Maggie Jones's,671455872,May 2019,Take me back to the 1980s!,3.0
7867,Holy Smoke,618290005,September 2018,"The restaurant is hardly visible from the outside, booking on internet only, this secrecy is somehow a pity for a place that is lucky enough to enjoy a real chef, and a very good cuisine. we've been there already several times and always happy. It is always perfect, Service is very good, and the restaurant is cosy if not amazing ...a very good address",5.0
7868,Brasserie Vacherin,672266537,April 2019,A family friendly french restaurant offers not only good foods but also excellent services. Highly recommended. Outstanding value with groupon.,5.0
7869,Maggie Jones's,366024461,April 2016,We stumbled across this yesterday looking for lunch and boy what a find.,5.0
7870,Maggie Jones's,672262272,April 2019,"Very cool restraint, absolutely love the decor, never seen anything like it. All the staff were very attentive, friendly and chatty. The food is classic British home cooking with a French twist. Can’t wait to go back again.",4.0
7871,Maggie Jones's,672441616,May 2019,Had lovely meal and drinks. I had lovely French onion soup and lovely best In London chicken . My wife had vegetarian hot pot all lovely and lovely negroni and prosseco. Chrissy and Martin were both fantastic and deserve special praise as do chefs.,5.0
7872,Maggie Jones's,672528454,April 2019,"Came here for dinner and had a lovely time. Room was lit just by candles, and so romantic. Very sweet, attentive staff. Great food... A bit off the beaten path, and definitely not tourist-y - we loved it! Only thing that I found odd is that they really didn't offer many wines by the glass.",5.0
7873,Maggie Jones's,672800762,April 2019,I and my wife had dinner here. the place is an absolute gem. It is one of a kind in terms of décor ( very atmospheric and charming ) and the food is superb.,5.0
7874,Portobello Ristorante,451889047,January 2017,"The place has good food so ignore the uppity feeling of the clientele and enjoy. The veal meatballs with veggies on the side were fantastic! Try them, you won't regret it.",4.0
7875,Portobello Ristorante,453381038,January 2017,If you miss the flavors of Italy this the right place to eat.,5.0
7876,Portobello Ristorante,455326837,January 2017,"Stumbled across this place after a trip to the Brand Museum and Portobello Road. We were attracted by the display of fresh fish and as we are both lovers of Italian food too, this seemed like a good choice. We were welcomed by really friendly staff and noticed that there wee quite a few Italians dining, which we always think is a good sign! An extensive menu of pizza and pasta but we were attracted to the boat filled with fresh seafood, with the lobsters still moving when doused with fresh ice. My husband had seen a table with a salt crusted fish, and the waiter explained it was the sea bass from the specials. We ordered a kilo large bass which was shown to us before cooking and looked lovely and fresh. It didn't disappoint! We had a couple of sides and some wine, just perfect! What excellent service too. We highly recommend!",5.0
7877,Maggie Jones's,350328854,February 2016,"Loved the vibe of this place, great food with fabulously friendly service. Really liked the 'homely' feel of the meal (simple but delicious food on seemingly ancient plates) and loved the surroundings. Will certainly return.",5.0
7878,Portobello Ristorante,454337481,January 2017,"Cosy little Italian Restaurant serving traditional italian food. Fresh fish, daily soups and Pizza al taglio (by the meter). Staff friendly and welcoming.",4.0
7879,Maggie Jones's,352332948,January 2016,"An english restaurant run by french people. Sounds odd, but it does actually work. English decor gone mad. Horse shoes, brass, dried flowers, wicker baskets, chintzy plates, its got it all.",4.0
7880,Portobello Ristorante,455619267,January 2017,Just simply perfection,5.0
7881,Maggie Jones's,355784272,March 2016,"We booked a table for six for dinner for a family celebration. The staff are welcoming, we had great service and a very relaxed evening with no pressure on us to complete our meal. The food is excellent and we will return.",5.0
7882,Maggie Jones's,357452165,March 2016,"I arrived here following the advices from tripadvisor and it was amazing. The food was delicious, the atmosphere magical, the decoration really retailer and the staff so nice.",5.0
7883,Maggie Jones's,355928230,March 2016,Unfortunately the waiter misheard our order (both of us) and past the few mins of embarrassment the manager sorted us out with a free bottle of wine.,4.0
7884,Maggie Jones's,359937098,March 2016,"We decided to eat out at maggies on a one night stay in London. We have been here before and have always enjoyed the food, service and the restaurants atmosphere. The food is always as good as homemade Frenchs food can be. There are daily specials so ask for slate board. Otherwise the cook has been there for over a decade as well as the meny.... But maggie why the £1 cover charge and for what?. There is no where to hang coats etc. If we are a group of people you get charges £1 p.person... You also pay a 12,5% service charge......",4.0
7885,Maggie Jones's,354387999,March 2016,We were more than satisfied with both the service and the food. We started with the house champagne which was lovely. My husband had three courses and I two. The Guinea fowl I chose was one of the best dishes I've had in England. We were so full we could hardly move afterwards.,5.0
7886,Maggie Jones's,358006560,March 2016,The service is low-key but good. There was a slip up in the reservation but the hostess found us a great place to sit. The rustic barn decor makes the place comfortable and relaxed. The menu is very meat oriented. My starter was a walnut and bacon salad that was really good. I also had a lamb pie that was delicious. My companions had the Scotch sirloin steak and globe artichoke. The portions are quite hardy.,5.0
7887,Maggie Jones's,360186830,March 2016,"Small intimate restaurant,best to book (by e mail only) , since it was our first time we were unsure what to order, but decided on the salmon steak I had steak and kidney pie, this was plentiful but i did not like the pharmasan crust, the steak was a bit chewy, the apple pie and custard was great but my trifle was really terrible, a hard custard on a hard sponge with whipped cream on top , I did not eat it, but there was a choice and we will know what to order next time, veg was £4.50 extra, this restaurant has been here for many years ,and hopefully for many more.",4.0
7888,Maggie Jones's,356009478,March 2016,"Its been here for ages! the food can be hit and miss but mostly hit! The staff can be either lovely or damn right rude ! but they're is something about this place that makes it one of Londons great restaurants, The atmosphere is great both day and night. Even if you only try it once try it!",4.0
