,Content,Date,Rating,Restaurant Name,Review ID
393,Such a shame that what could be a great venue is totally ruined by the attitude of the staff- This included adding unjustified charges and being offensively rude. One to avoid,June 2017,1.0,Bokan 37 Restaurant,496083983
394,"The bar lounge on level 39 has really lovely panoramic views. Unfortunetly, the service is dreadful. I have never come across such rude staff anywhere in London. My colleague's birthday drinks were totally ruined. The hostess on level 38 was abrupt with no customer skills. I was made feel unwelcome. Bar staff on level 39 were even worse. On several occasions when trying to buy a drink I was totally ignored. After waiting for some time I was told I had to queue somewhere else. No further details were given or explained to me. Buying a drink each time was such a challenge. Settling payments was another issue - each time different prices were applied for the same drink. A tall waiter kept coming to our area throughout the night reminding us how we should have booked a table, despite half of the reserved ones being empty. I don't understand why would you want to turn spending clients away when the place is half empty. The overall experience was very disappointing. As an employee based in Canary Wharf, I was very excited about the opening of this venue. I thought it would be great for team outings, Friday drinks, leaving parties, etc. There is no way I'm coming backing to Bokan and will not recommend to it to anyone in Canary Wharf. When you charge premium prices for food, drinks and service, you just have to do better than my last night's experience.",June 2017,1.0,Bokan 37 Restaurant,495640082
395,"This place is beautiful but it's a total rip off. Firstly the lady on the door didn't want us in the bar. We turned up early as booking an area for 2 hours was £600! She said if we could find a table then we could sit at it but she didn't like the idea of 20 people and not sure why as we all have jobs and money! It took a man in our party to get a table for us and then she gave me dirty looks all night. The last straw was the prices advertised on the menu were not what we were charged. The prosecco was £10 more! Also they add 20% to your bill when you buy from the bar! Surely this is not legal! We have a company party there in 2 weeks time, I will be very rude when I go back because the staff are up themselves big time!",June 2017,1.0,Bokan 37 Restaurant,495544943
396,The Vibes:,June 2017,4.0,Bokan 37 Restaurant,496101975
397,"Wonderful view from the 37th, 38th and 39th floors of the Novotel Hotel at Canary Wharf . There is a street level entrance which gives access to an exclusive elevator that goes direct to the 37th floor . Fantastic 360 degree views of the city . Even the washrooms have views as you wash your hands . Great chef prepared meals from starters to desserts . Now this place serves quality over quantity food. On the pricey side but food definitely will excite your palette . The 37th floor is the restaurant , 38th floor are for cocktails which does not permit people below 21 yrs of age . The 39th is the rooftop bar . There are telescopes positioned around the place for free viewing of the sorroundings . Posting pictures of platings. Wonderful place , especially for special occasions. Service was good. Make reservations ahead.",May 2017,5.0,Bokan 37 Restaurant,496525186
398,We had a great evening! We booked a table for pre dinner cocktails followed by a table for dinner. Both tables had an excellent view each from different sides of the building which was great.The cocktails were imaginative as was the food. We had the tasting menu so we could sample a number of things. We were both very full and sated at the end!,June 2017,5.0,Bokan 37 Restaurant,496387708
399,"Fabulous 360' view of London from 37 - 39th floors. Fantastic table by the window, a lazy Sunday set menu lunch with bottomless bubbly, enjoyed by all of us!",June 2017,5.0,Bokan 37 Restaurant,496167242
400,Drinks in the roof top bar. Offered amazing views of the city in all directions. Food and drinks were great and the service was exceptional (they even put up with our questions about what was contained in the food. At one point the chef came to talk to us),June 2017,5.0,Bokan 37 Restaurant,495173182
401,"We have visited the bar on the 38th and 39th floor of the new Novotel hotel. This place has a really relaxed chilled atmosphere during the day and lively in the evening. Well designed except maybe the chairs which lack of comfort, absolutely stunning views of central London and East London. More importantly the cocktail menu is original and if you don't fancy any of it, the experienced bartenders can be creative around your taste buds. The oudoor space is fantastic spot, although you can imagine in high demand. So book a table in advance. Has become our regular since it's opening. Quite surprising to find such venue in a Novotel.",June 2017,5.0,Bokan 37 Restaurant,494036427
402,"Worth coming here for the views. Needless to say the cocktails are great and the food was excellent. I dont normally go for burgers, but I had the burger here and really enjoyed it. It is expensive but what you really come for are the views. 38 storeys up with a great view of the London skyline - by day or night. We saw Tower bridge opening in the distance! There is loud music and lots of banker types, but we got a table both times we visited the bar (we only ate bar food here) and had a lovely evening. Definitely worth a visit.",June 2017,4.0,Bokan 37 Restaurant,492474414
403,"A last minute decision to have a meal with my daughter. The views and position of tables in the restaurant means that everyone can see the dramatic skyline towards the Shard. The waiting staff were kind, considerate, efficient, and very professional. The food was perfect, a great menu with a good selection for any palate, beautifully presented, and delicious to eat. The Chef came out to say hello and we heard her story of coming to work at Bōkan. All very interesting and made us feel very welcome. I would highly recommend this restaurant.",June 2017,5.0,Bokan 37 Restaurant,492992240
404,I visited Bokan on Friday night for a few drinks in your rooftop bar (39) with a few friends for one of their Birthdays. We were always going out after but really wanted to visit this place as it has of course recently opened and looked amazing.,June 2017,1.0,Bokan 37 Restaurant,494167992
405,Our waiter Giullame made our special night even more special. His service was amazing.,June 2017,5.0,Bokan 37 Restaurant,492672859
406,Myself and my girlfriend have eaten at the restaurant a few times and also regular users of the bar and we have even booked New Year's Eve there. We decided to take two friends of ours for a drink for the first and although we didn't make a reservation we went upon arriving we was told all the tables are full which we accepted and went to have a drink at the bar whilst waiting for our drinks someone left and a table become available which we sat down to enjoy the bottle of wine and also cocktails we ordered. We was then approached by Julia who should not be working front of house and rudely said you cannot sit there even though there was no one else to take the table at the time truly disgusted with her attitude and really had put he of going to what is in theory my local bar I suggest Mondrian at London Bridge there rumpus room bar is a lot more better run with friendly staff.,June 2017,1.0,Bokan 37 Restaurant,493782764
407,"What an awful place. The staff were hopeless, took forever to take our order and serve us. To top it off, they actually ruined my birthday surprise that was arranged for me by my friend. They did this twice by asking him if I wanted dessert or should they bring the cake out!!! Talk about incompetence. Yet they wanted a form filling in prior to attending which was done in great detail. Clearly they don't communicate with each other. Now they are ignoring our email complaint which has been outstanding for 2 weeks. Avoid it and go elsewhere.",June 2017,1.0,Bokan 37 Restaurant,494675032
408,The restaurant Bokan 37 is a must try in London.,June 2017,5.0,Bokan 37 Restaurant,494472034
409,Great venue. Brilliant view and really well designed menu....,June 2017,2.0,Bokan 37 Restaurant,494630826
410,Extremely disappointing. Will not be returning or recommending to others.,March 2017,1.0,Bokan 37 Restaurant,488773518
411,The view here really is beautiful - especially at night. It was still sunny when we went for dinner in the evening (beware - it gets bright!) so I would probably recommend coming here when the sun has set.,June 2017,4.0,Bokan 37 Restaurant,491986612
412,"This restaurant is amazing: great view from 37th floor, good service, nice atmosphere, and fab food!",May 2017,5.0,Bokan 37 Restaurant,488874141
413,"Beyond amazing. The view is phenomenal, the staff are fantastic and the setting is absolutely divine. It is very worth visiting, go, go, go x",March 2017,5.0,Bokan 37 Restaurant,488983654
414,I am enjoying London more and more with every visit and this time Bokan made my night truly great!,June 2017,5.0,Bokan 37 Restaurant,490059699
415,We had dinner at Bokan. Could not fault the meet and great. The care and knowledge from all the staff. The food appearance and taste was exceptional. The view with the well spaced tables over,May 2017,5.0,Bokan 37 Restaurant,489286692
416,"Nice friendly helpful people. Lady showed us the 39th floor bar area. At 7:30pm last Wednesday the area was very busy, outside there were some guys smoking. The views all around were spectacular.",May 2017,5.0,Bokan 37 Restaurant,489842347
417,Stayed at the Novotel London Canary Wharf recently and this amazing restaurant occupies one of the top floors. The food and service was superb. I cannot forget how tender my lobster was. It's highly recommended!,May 2017,5.0,Bokan 37 Restaurant,490457749
418,It has a nice design and views. You can see the 360 views across the London skyline unlike the Shard where you only see one angle.,May 2017,4.0,Bokan 37 Restaurant,490945273
419,"It is the second time we have visited the Bokan 38, and although the food is amazing, the service once again was very poor.",June 2017,2.0,Bokan 37 Restaurant,490571220
420,we didn't eat as arrived to late but did partake in a few beverages,May 2017,5.0,Bokan 37 Restaurant,485960826
421,"The food is exquisite and beautifully presented, the staff are incredibly friendly and attentive. Bearing in mind the wonderful views and high standard of dining, it's very fairly priced. Loved it!",May 2017,5.0,Bokan 37 Restaurant,486217689
422,"Spectacular location for this brand-new restaurant and bar, on top of the Novotel Tower Canary Wharf (38th & 39th floors). Either if you go there for a few drinks at the bar, or for a proper meal at the restaurant, you will not be disappointed, as the venue displays a 360 view over the financial district and central London in general (Hello Shard!).",May 2017,5.0,Bokan 37 Restaurant,486060988
423,Visiting for the first time we entered from the main road to find a warm welcome but a slow lift.,May 2017,3.0,Bokan 37 Restaurant,488631086
424,"So, on the recommendation of a friend, and seeing the published photos this looked a great place to have dinner and also see the London skyline. It certainly didn't disappoint. Our table was booked for 7.15pm and we were promptly walked to out table. A cloudy day, and what could have dampened the view , soon changed to sun streaming through the cloud to highlight The Shaard and Millenium Wheel, sites we were able to see from our seats at the window table. Although the table had a 2 hour rebooking slot, something made clear in the booking, we were not made to feel as though we had to rush off or that someone was waiting for the table. As for the food. Well this has to be some of the best I have tasted in a while. From the 'amuse-Boucher ' to the main course of fillet steak, all tasted amazing. Will definitely be going back. Will have to just make up a special occasion to justify the visit. The icing on the proverbial cake has to be the roof terrace. The views from here, once evening had taken hold, were amazing. Being a little chilly that evening meant we couldn't spend as much time out there as we would have hoped but in the summer, provided it's not too British, this will be the only place you will want to be.",May 2017,5.0,Bokan 37 Restaurant,486580838
425,"This place is just amazing and if you go on a nice clear day, you'll be there for a treat.",May 2017,5.0,Bokan 37 Restaurant,486361429
426,"Live close by so decided to go for a few cocktails. Booked online a week ago. We arrived tonight and were seated quickly. Rooftop view of London is amazing in all directions. There were lots of security guards, some friendly, others less so. We were given a cocktail menu within 5 minutes of sitting down. No sign of waiting staff 15 minutes later so went to the bar to order. They take your card number to open a tab. Only stayed for one drink as a bit chilly and the seating wasn't great. Paid the bill not noticing that a 12.5% service charge was added. Very cheeky especially as I got my own drinks.",May 2017,3.0,Bokan 37 Restaurant,488264897
427,"Had a romantic dinner here, views are great. Its a dark, modern vibe, food was fantastic.",February 2017,4.0,Bokan 37 Restaurant,487485669
428,"Regardless of the slow service (30 minutes for starter to arrive having waited 10 to be asked for drinks after being seated, the overall experience was very good.",May 2017,4.0,Bokan 37 Restaurant,488545065
429,"Throughly enjoyed the experience @ 38 BŌKAN. BooKed table on the roof top for late afternoon cocktails, second round on the 37th floor and dinner on the 36th. Great afternoon and most delicious dinner. Top notch cuisine, friendly staff and most professional. Very impressed. Chicken with foie gras and curry Osso Bucco cooked to perfection. Can't wait to return",May 2017,5.0,Bokan 37 Restaurant,488352019
430,Please give our thanks to all Bokan team! What a great place! The best food & drink & customer service in London!!!,May 2017,5.0,Bokan 37 Restaurant,481727804
431,I arrived at the restaurant to be told it was closed which was understandable given the 10pm time but was informed that bar snacks were still available. I asked for a drink and a club sandwich at the bar and was told to take a seat and someone would take my order.,May 2017,1.0,Bokan 37 Restaurant,482754780
432,Had my first experience of Bokan last week and wow what a great location for an evening out.,May 2017,5.0,Bokan 37 Restaurant,482752187
433,"I went for dinner last week, and is a beautiful new restaurant, with incredible views, great service and amazing food. i really enjoy the food, was really tasty full of textures and wonderfully cook and presented",April 2017,5.0,Bokan 37 Restaurant,482558191
434,We went there for a drink on a Saturday evening. The place got amazing views and is very nice with a large choice of drinks.,May 2017,3.0,Bokan 37 Restaurant,484246483
435,We were curious to have lunch out at this new venue in the Novotel and thoroughly enjoyed our meal there. My husband had a light crab entrée which was attractively presented. I had the most beautifully cooked grilled fish and our son enjoyed his very satisfying lamb dish. Our artistically presented desserts completed a very enjoyable lunching experience. All beautifully served.,May 2017,5.0,Bokan 37 Restaurant,485353200
436,"We went to Bokan for drinks on the rooftop (39th floor) on a Sunday afternoon. It is an excellent experience to recommend for its decoration (East London style), atmosphere (amazing live music group) and service. Special thanks to Raul from the bar who nicely looked after us.",May 2017,5.0,Bokan 37 Restaurant,484180987
437,I went for dinner with my family yesterday evening. We are lucky enough to eat out a lot in top quality restaurants for business and pleasure and I can honestly say that this rates in my top 10 - probably even top 5 worldwide.,May 2017,5.0,Bokan 37 Restaurant,484260722
438,Very good welcoming start from the entrance,May 2017,5.0,Bokan 37 Restaurant,484725202
439,So a great sky bar with panoramic views across London. This is another great addition to Londons choices of high level bars with far reaching views and a cool interior.,May 2017,5.0,Bokan 37 Restaurant,485108538
440,"A very good looking venue with excellent views, including a unique rooftop terrace. The drinks are excellent and the food is above average. Many reviews have mentioned the service, and I agree that this probably the single most important issue this new venue needs to sort out. Waiting 30 minutes for a drink is not great. However, speed of bar service aside, all the staff were friendly and professional.",April 2017,4.0,Bokan 37 Restaurant,479459815
441,"After my last dismissal attempt to make a booking i decided to visit unannounced to this well reviewed restaurant. It has a number of good reviews but i cannot see why at all. On arrival at the Novotel reception we were greeted by 5 members of staff all carrying IPads wow you may say? they directed us to the bar, but i could not see the reason for their presence as they didn't speak to us we spoke to them, very odd.",May 2017,1.0,Bokan 37 Restaurant,481586663
442,"Juan, excellent service and very professional you Rock!!! whether if was a pot of tea or just a conversation you rock!!!!",April 2017,5.0,Bokan 37 Restaurant,479768966
443,this review is only based on the bar.,April 2017,4.0,Bokan 37 Restaurant,480694635
444,I'm so lucky to have this as a local bar/restaurant and have been three times since it opened. Came for a birthday lunch on Friday and it was one of the best meals I've ever had. The seared sea bass was as beautiful to look at as it was to eat and I can say the same for the chocolate and blackcurrant mousse.,April 2017,5.0,Bokan 37 Restaurant,480452407
445,"We went for a friend's birthday lunch on a Bank Holiday. Very impressive views out over Canary Wharf, the interior has been well designed and the view from the men's loos is something else (we all made a point of going for a look). However we waited an hour for our starters to arrive and thought they were nice it wasn't worth an hour's wait. The chef clearly was struggling and sent an amouse bouche to keep us occupied but we had to ask for bread which should have come as standard. The mains were nice but I was certainly not going to leave feeling stuffed. Slight style over substance and for the price I would expect more of a complete plate of food. We were there not long after opening so it may have been a glitch, it was only half full so they would not have coped with a full service.",April 2017,3.0,Bokan 37 Restaurant,480252443
446,I loved this restaurant. I stopped at the hotel so experienced the high quality breakfast and ate dinner here twice.,April 2017,5.0,Bokan 37 Restaurant,479356665
447,"I have visited this place about 15 times now and not because I live just 2 minutes walk away, but because it's so amazing, that I fell in love with it.",May 2017,5.0,Bokan 37 Restaurant,481234340
448,"Gets v crowded after 8. Nice buzz at bar,(bar menu great, some great new wines) restaurant delicious. No complaints",April 2017,4.0,Bokan 37 Restaurant,481210125
449,"Been there twice, first time everything was almost perfect (but we were served by a friend), second time the only good things were the cocktails and the view. I'm sorry to say, but given that I work in this industry too, I would expect the whole staff to be much more professional and welcoming. One of the bartenders kept arguing with the waitresses (one of them even started to cry, everything in front of the guests), and he tried to apologise by offering us the second round of drinks. They aim to be one of the best bars in town, but they are still very far from this achievement. Still far from a remarkable experience.",April 2017,3.0,Bokan 37 Restaurant,481060098
450,"Breathtaking views, relaxed and yet upmarket.",April 2017,5.0,Bokan 37 Restaurant,478320473
451,If you love a rooftop view and cool setting this is the place for you. Really great atmosphere and city views at night. Drinks a bit pricey but probably ok for this area. Table service good and very attentive. There is an overriding smell of incense which made me sneeze but it was worth it for the views. There's a restaurant too.,April 2017,5.0,Bokan 37 Restaurant,474921960
452,"The food was tasty, I especially liked the cheeseboard.",April 2017,4.0,Bokan 37 Restaurant,475077194
453,"I just had drinks, which were ok. The view is great and the venue has a modern ""steam punk"" vibe. The service is so slow in almost unbelievable... even when it is not crowded. Good place if you are not in a rush and you don't want to drink much.",April 2017,3.0,Bokan 37 Restaurant,475115598
454,"I've been in Bokan for Sunday Lunch; it was open buffet; quality reasonable even more than reasonable, relaxing atmosphere with beatiful views over east London",April 2017,5.0,Bokan 37 Restaurant,476611603
455,"Bokan is by far one of the coolest, most beautiful bars/restaurants in Canary Wharf. The drinks are great and the food (although the menu looks a bit boring) is surprisingly good. The service however is so horrid that if it weren't for the terrific views, most people would never come here again. Even when empty, it can take up to 30 min for a drink. It took us nearly 10 minutes to get a menu at dinner. With proper training of the staff, this place could be spectacular. Come if you're a slow drinker or if you have serious patience.",April 2017,4.0,Bokan 37 Restaurant,476106869
456,There are 360o views of London from the top - amazing views. But the restaurant is first class. The food is delicious and beautifully presented. Service is also first class. I've also eaten in the bar and the food is different as you would expect.,April 2017,5.0,Bokan 37 Restaurant,475191504
457,We went to the bar for a drink after the meal and the staff were nice and I feel really welcomed. Matthew was taking care of us and he was attentive and friendly. The service was great and we enjoyed our time at there.,April 2017,5.0,Bokan 37 Restaurant,477579425
458,We were so lucky to be invited to a meal here. The views and change of lighting as sunset occurred was exquisite.,April 2017,5.0,Bokan 37 Restaurant,476909702
459,"Drinks with friends, bar and views are breathtaking. Unfortunately as with these establishments the staff start to get rude. Some were lovely, but some are not. As we had ordered food, the barman refused to serve my partner at the bar, absolutely disgusting, it's the customers choice if they wish to order at the table or go to the bar. They ought to not let their egos get ahead of themselves, or assume people are trying to rob them of their table service. Tips are left when they are earnt and deserved.",April 2017,3.0,Bokan 37 Restaurant,476904476
460,"Upon arrival there had been a slight issue with our booking however this was quickly sorted out by Sandra, who may I add was incredible and could not do enough to ensure our night was perfect!",March 2017,5.0,Bokan 37 Restaurant,472327182
461,"The venue is great, and worth a trip for the view alone, but do not stay to eat or even drink. It took us half an hour to be seated, with staff ignoring us, and palming us off to other disinterested staff members. We eventually ordered a bottle of prosecco, which took 45 mins to arrive and 2 trips to ask why it was taking so long. We ordered a cheese platter to start, and waited almost an hour and half for this to arrive. We were however given a plate of calamari by way of apology, but we noticed that the only reason for this, was because they had ordered it by mistake, and didn't know what to do with it. The cheese board eventually arrived and was very uninspiring - not worth £20!",April 2017,1.0,Bokan 37 Restaurant,474026684
462,"The only criticism is that it is off of the wharf, but having said that it's worth the walk for the open terrace at 39 floor and the bar at 38 with 360 views go enjoy. Service a bit hit and miss!",April 2017,4.0,Bokan 37 Restaurant,472444418
463,"I've visit Bokan for lunch with friend. From getting out of the lift, everything was breath taking - the view, the decor and will not forgot the welcome smile.",March 2017,5.0,Bokan 37 Restaurant,472667462
464,Came here for a birthday lunch for my mum as she didn't want to travel far and she lives nearby.,April 2017,4.0,Bokan 37 Restaurant,473226561
465,"Dined here on a Saturday evening. Bokan is three floors at the top of the new Novotel. All have an exceptional view, though some of the taller towers in Canary Wharf restrict views to the North. Views to the West are essentially unobstructed.",April 2017,4.0,Bokan 37 Restaurant,472385066
466,I have booked a table for a business meeting at the bar few days ago.,April 2017,5.0,Bokan 37 Restaurant,472638114
467,"Went to the rooftop bar a couple of days ago. Amazing view of London, outstanding interior, incredible service! Been served by a lovely couple - Peter and Jackie. Delicious drinks!! Highly recommending to everyone.",April 2017,5.0,Bokan 37 Restaurant,473286443
468,Amazing restaurant with a beautiful view,April 2017,5.0,Bokan 37 Restaurant,473769364
469,This modern European restaurant sits on the top floor of the Novotel and offers a splendid view across the Thames.,March 2017,5.0,Bokan 37 Restaurant,473765373
470,"Got to Bokan, 38th floor as we had a drinks table reservation. Upon reaching they advised it's no problem and to follow the host, to quickly estalishing that they didn't have any tables so we were asked to wait around by a confused hostess .. Initially requesting us to sit in the most empty space with no padded seating even though we'd had a reservation. Soon after a hostess places us amongst a group of others. The service was that slow that my husband ended up going to the bar himself which again was a completely disorganised. Whilst he was getting the drinks, I was asked to move as the table I was told to sit at was also booked. At this point, I was pretty mad and my husband and I left shortly after our first drink. Wouldn't return and they really need to sort their booking system / customer service out! I'd dread to think what the restaurant would be like!!",March 2017,2.0,Bokan 37 Restaurant,471586430
471,"I visited the bar at the new Novotel with some friends and we certainly were not disappointed! Classy decor combined with breathtaking views, friendly staff and exotic cocktails made for a fabulous time. Highly recommended.",March 2017,5.0,Bokan 37 Restaurant,470835685
472,"Bokan does have a beautiful view of london and very well decorated inside. However, we attended in a large group where we were told we had to order from a set menu. What was very odd, choices were very limited and cheaper to buy off the a la carte menu. Portions were very small (agree gourmet food has smaller portions but this was smaller than dishes served at the Dorchester, Oblix etc) and whilst they were presented well, the food was below average vs. similar restaurants and somewhat bland. Service was awful, food was served cold so some dishes were sent back and drinks took forever to serve. We ended up getting up to order from the bar itself. If I go back it would only be for drinks and the view",April 2017,1.0,Bokan 37 Restaurant,472034460
473,"I have been last Thursday to Bōkan restaurant and I can say that I was amazed!! First of all, you received a warm welcome on the 38th floor from the hostesses and the manager.",March 2017,5.0,Bokan 37 Restaurant,471177158
474,"Visited Bokan for a special occasion (wife's birthday) and loved it! Great interior design, probably one of the best views of London, friendly service and amazing food -refined & original, with looks matching taste. Could become a regular -if only it was closer to home! But definitely worth the trip",March 2017,5.0,Bokan 37 Restaurant,471180886
475,Visited here as we had heard good things about Aurelie and her team. We were not disappointed! We visited for Sunday lunch on 12 March during their soft opening.,March 2017,5.0,Bokan 37 Restaurant,471196933
476,A Thursday night out with friends on 38 and 39 floor bar and roof terrace.,March 2017,3.0,Bokan 37 Restaurant,471806256
477,Nice view from the terrace.,April 2017,4.0,Bokan 37 Restaurant,471813639
478,"The view was fantastic. I could see the O2, Big Ben, the shard, the Thames, London eye, Canary Wharf... everything! I would love to go to the restaurant again to watch the sunset.",March 2017,5.0,Bokan 37 Restaurant,471936945
479,"Situated in the 38th and 39th floors of the Novotel in Canary Wharf, Bokan plays to its strengths - Superb 360' views of London. There are lots of tables and I think as word gets out about this place reservations would be advised. There is an open air part of the bar which is pretty unusual at this height!",April 2017,4.0,Bokan 37 Restaurant,472011364
480,Really nice cocktail bar. Lots of novel cocktails with a London/docklands twist. Beautiful view and very warming on a coldish spring afternoon. Get in here before all the city boys do and then it's just another bar in the wharf.,March 2017,5.0,Bokan 37 Restaurant,470072961
481,The problems started from the moment we stepped in. I made a reservation well in advance with request for a window table. Instead of that on arrival I was told that we have table allocated at the bar !! After 10-15 minutes of pretended rush by the stuff they found a table not any near the windows.,March 2017,2.0,Bokan 37 Restaurant,468724836
482,This place is fairly new I believe!,March 2017,4.0,Bokan 37 Restaurant,469130398
483,Excellent dinner,March 2017,5.0,Bokan 37 Restaurant,469030890
484,"Disappointed not to have been given a window table when so many were available (w/o reserved signs) - perhaps they save them for hotel guests, which would be fair enough.",March 2017,4.0,Bokan 37 Restaurant,468958521
485,We visited on Friday 17th March and that will probably be the last time.,March 2017,1.0,Bokan 37 Restaurant,469367570
486,"The views are great, the staff are attentive (Sebastian was great), food delicious but the service is PAINFULLY slow. When dining, you should never think: ""where is my food?"" ... but we were, for an hour.",March 2017,3.0,Bokan 37 Restaurant,469802166
487,"My friend and I originally went to Bōkan 2 weeks ago to the bar on level 38. Whilst we didn't get a window seat,the view was very impressive from where we sat at the bar. The cocktails were fantastic..be patient,they are definitely made with love! The staff were really friendly that we decided to book again for dinner. On arrival Andrea and her colleagues were very welcoming ,gave us a great table. We had staters,mains and desert and loved every course. Definitely worth the money (and the view helps) To top it off,the nice waitress (unfortunately did not get her name) heard it was my birthday and went over and beyond and gave me a small cake from Paul and the team. Completely unexpected and just makes us want to come back again!! Next stop the roof top!",March 2017,5.0,Bokan 37 Restaurant,469325229
488,"Service was great, view was great, the restaurant is well decorated, unfortunately we didn't have a window table even if they were empty.",March 2017,3.0,Bokan 37 Restaurant,470066474
489,Four of us visited Bokan for dinner on a Friday night. We had booked the restaurant on the 37th floor for 6pm followed by a booking in the rooftop lounge on the 39th floor at 8.30pm. We were meeting up with some friends who we hadn't seen in a while.,March 2017,3.0,Bokan 37 Restaurant,470009433
490,"Visited the bars on the 39, 38 floors and have to say I Was really impressed with the cocktails and the quality of service! Thank you Juan! My drink was amazingly well made and I very much enjoyed the presentation and added twist of edible flowers made it special.. this really impressed my date and the staff were very knowledgeable about their drinks!",February 2017,5.0,Bokan 37 Restaurant,465838482
491,"Went for dinner with my husband. We live and work locally and were thrilled about this new place. Everyone from security to the waiting personnel were great, the premises and views are nothing short of fantastic, eclectic NY vibe, I loved it.",March 2017,3.0,Bokan 37 Restaurant,466424413
492,"We had an almost perfect family lunch on a Sunday. Our table was in a corner which gave us a incredible 180 view over London. The food by Chef Aurelie was amazing, super fresh and very creative. Don't miss the ""Mushrooms, Hen's Egg & Toast"" and the succulent ""Hereford 28 Day-Aged Ribeye Steak"". The service was not only prompt and faultless but very friendly too. Last but not least the decor is stunning, nothing like I've seen before. Prices are very affordable for the level of quality. Overall would highly recommend!",February 2017,5.0,Bokan 37 Restaurant,466553846
493,"Went on Saturday night for a birthday dinner. The view is amazing, though from the 38th floor this is kind of a given.",March 2017,5.0,Bokan 37 Restaurant,468602538
494,"Visited on a Saturday early evening, lovely bar & rooftop area but to be hit with a 12.5% service charge to be served by the barman at the bar is ridiculous.",February 2017,3.0,Bokan 37 Restaurant,466877604
495,"What a stunning new rooftop bar in Canary Wharf ! Delicious cocktails, stunning views and most of all.... impeccable service ! I only went along with a friend of mine for a few cocktails as restaurant tables were fully booked as a result of a 50% discount offer until 15/03 via squaremeal.com BUT hope to soon also sample the food ! The service of the staff was excellent. Our waiter went the extra mile. Shame I missed out on the special 50% introductory offer in the restaurant. Hopefully this review might lead into an extension to his offer for locals living in the vicinity.",March 2017,5.0,Bokan 37 Restaurant,467396334
496,What a lovely restauarant on the top overlooking the city of London. Great friendy staff lovely food and good value . I would recommend going there just for food even if you stay elsewhere like i did .,February 2017,5.0,Bokan 37 Restaurant,466942525
497,Tried the place for drinks and we booked the day before. The receptionist Sandra remembered me when I booked and gave us a very warm welcome.,March 2017,5.0,Bokan 37 Restaurant,468368329
498,"We had booked for the soft launch period but we were unable to reserve in the restaurant so we were offered the bar. There was a warm welcome on arrival and we were taken to a high table in the bar. I asked the person who showed us to the table if the food came from the same kitchen in the bar and the restaurant but she said it was a better menu in the restaurant, which I expected. Then she said that they had had a cancellation in the restaurant so could move us to there, which we were very happy about. Our table was right next to the window and the view was fabulous. The decor inside the restaurant and bar is very industrial, with big windows really making the best of the view. The only issue we had was the music. It was kind of annoying and it would have been nice to have something a bit more mellow to enhance the sophisticated atmosphere. We selected a very nice bottle of portuguese red and looked at the menu. Some excellent bread was brought to the table. The menu wasn't huge but we both found things we wanted to try. For starter we shared the Bokan board which had a selection of charcuterie, cheese, pate and a scotch egg. The pate lacked a bit of flavour but the scotch egg was perfectly cooked with a runny centre. For main we had the pork belly and venison pie, both were very tasty. The desserts were also very good and beautifully presented, plus good coffee to finish. The service throughout was charming, friendly and helpful. Overall we had a lovely evening. The full price of the meal would be a little high but this is definitely a place to come for a special occasion.",March 2017,4.0,Bokan 37 Restaurant,467983973
499,"This place has only been open a few weeks so one would expect a few glitches. Yes the service was a bit slow and took a while to get our orders but the view more than compensated for the delays. The staff were very accommodating and knowledgeable about the food. The menu offers an eclectic mix of dishes. The starters were adequate and the choices did not particularly excite but the main course of venison pie was outstanding. The dessert was even better. The ginger pudding was full of flavour and melted in the mouth. My fellow Diner commentated that it was the best dessert they had had in 20 years. I will be back in a month to see if the issues have been ironed out and then will give a more critical review. However I can see this as becoming one of the best restaurants in Canary Wharf, if not London.",March 2017,4.0,Bokan 37 Restaurant,467670165
500,"We sat in the bar area for a light business lunch, after waiting 20 minutes the waitress took our drinks order, she was clearly new and nervous, this wasn't the problem but the 30 minutes then waiting again to order food was frustrating, then 20 minutes for the food to come, I received to orders of my meat board, I had to ask the restaurant receptionist for the bread, my colleague had ordered soup of the basis that cream was not in it, due to a dairy intolerance, unfortunately this was not the case. A 25 minute wait for the coffees was the final straw, as a local business we were hoping for a fabulous restaurant nearby for lunches, not many companies allow for a 2 hour lunch break, the views are the only thing that impressed... really disappointed",February 2017,2.0,Bokan 37 Restaurant,463988774
501,We had the chance to go up there on a very clear night and enjoyed the most amazing view in Canary Wharf.,February 2017,5.0,Bokan 37 Restaurant,465512229
502,"Overall this is a good restaurant, with very nice decor and amazing views, however it is let down by the food.",March 2017,3.0,Bokan 37 Restaurant,464614938
503,"Fabulous food and an amazing view. The bar and restaurant occupy floors 37-39 and offer simply stunning views across all directions over London. The bar has an extensive list of cocktails and very helpful staff. Presentation is first class. The restaurant may look casual but the food is superb. We enjoyed an excellent meal suggested by Aurelie the head chef, recently at L'Atelier Robuchon- a wonderful range of flavours and textures - lentils with foie gras and duck with radish and wasabi dressing; red mullet perfectly cooked; a refreshing palate cleanser of mint and cucumber; and succulent, tender slow cooked lamb:; and finally a light creamy dessert with lime and sesame. Wonderful. Oh and the view. A great location for a night out.",March 2017,5.0,Bokan 37 Restaurant,464700135
